variant_id,display,role,method,dataset,adapter,name,key,reporting_mode,adapter_definition,smoothing_radius,pred_path,low_path,high_path,height,width,E_MAE,S_MAE,Gauge_MAE,S_corr,mu_pred_proxy,mu_gt_proxy,pred_proxy_std,gt_proxy_std,psnr,ssim,lee,nai,input_psnr,identity_drop,over,under
Retinexformer__log_ratio_raw,Retinexformer (log_ratio_raw),external field-aware adapter,Retinexformer,real,log_ratio_raw,00710,00710,field_aware_adapter,"log_luminance_ratio(pred,low) vs log_luminance_ratio(high,low)",0.0,/home/user/a1_rlef_project/experiments/p4_official_baselines/retinexformer/results/LOL_v2_real/RetinexFormer_LOL_v2_real/LOL_v2_real/low00710.png,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Low/low00710.png,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Normal/normal00710.png,400,600,0.2640888789596657,0.11472579938640524,0.26392082338655976,0.948376458138749,1.469305171357592,1.7332259947441517,0.37889347886187885,0.4392586309078651,19.728130340576172,0.8810513615608215,0.2571759521961212,2.422353506088257,7.812273979187012,11.91585636138916,7.36111105652526e-05,1.1111111234640703e-05
Retinexformer__log_ratio_raw,Retinexformer (log_ratio_raw),external field-aware adapter,Retinexformer,real,log_ratio_raw,00711,00711,field_aware_adapter,"log_luminance_ratio(pred,low) vs log_luminance_ratio(high,low)",0.0,/home/user/a1_rlef_project/experiments/p4_official_baselines/retinexformer/results/LOL_v2_real/RetinexFormer_LOL_v2_real/LOL_v2_real/low00711.png,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Low/low00711.png,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Normal/normal00711.png,400,600,0.26349179024497665,0.11541549745548804,0.26333613457977756,0.9488970934497498,1.4734560834668577,1.7367922180466353,0.37980422093209526,0.44045962337833783,19.74584197998047,0.8816493153572083,0.25665292143821716,2.42764949798584,7.804438591003418,11.94140338897705,7.777777500450611e-05,5.555555617320351e-06
Retinexformer__log_ratio_raw,Retinexformer (log_ratio_raw),external field-aware adapter,Retinexformer,real,log_ratio_raw,00712,00712,field_aware_adapter,"log_luminance_ratio(pred,low) vs log_luminance_ratio(high,low)",0.0,/home/user/a1_rlef_project/experiments/p4_official_baselines/retinexformer/results/LOL_v2_real/RetinexFormer_LOL_v2_real/LOL_v2_real/low00712.png,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Low/low00712.png,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Normal/normal00712.png,400,600,0.4520763203333925,0.08221212616991659,0.45200953793139376,0.9101823134589208,1.1672742431815093,1.619283781112903,0.19357949483078166,0.2628105535653908,13.913347244262695,0.8371495008468628,0.4476555287837982,2.150456666946411,6.723951816558838,7.189395427703857,0.0001875000016298145,1.6666666851961054e-05
Retinexformer__log_ratio_raw,Retinexformer (log_ratio_raw),external field-aware adapter,Retinexformer,real,log_ratio_raw,00713,00713,field_aware_adapter,"log_luminance_ratio(pred,low) vs log_luminance_ratio(high,low)",0.0,/home/user/a1_rlef_project/experiments/p4_official_baselines/retinexformer/results/LOL_v2_real/RetinexFormer_LOL_v2_real/LOL_v2_real/low00713.png,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Low/low00713.png,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Normal/normal00713.png,400,600,0.4525163477122706,0.08247889133939884,0.4524531486357173,0.9060762457650965,1.1568036624598783,1.6092568110955956,0.19052821735406084,0.2600477464399691,13.906929016113281,0.8365323543548584,0.44813504815101624,2.1329312324523926,6.747153282165527,7.159775733947754,0.00018194444419350475,2.3611111828358844e-05
Retinexformer__log_ratio_raw,Retinexformer (log_ratio_raw),external field-aware adapter,Retinexformer,real,log_ratio_raw,00714,00714,field_aware_adapter,"log_luminance_ratio(pred,low) vs log_luminance_ratio(high,low)",0.0,/home/user/a1_rlef_project/experiments/p4_official_baselines/retinexformer/results/LOL_v2_real/RetinexFormer_LOL_v2_real/LOL_v2_real/low00714.png,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Low/low00714.png,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Normal/normal00714.png,400,600,0.11991892584996919,0.11222173969365641,0.08014338031895463,0.9626138972314442,2.0828905009044956,2.16303388122345,0.48451581820261513,0.5392964320537783,27.921005249023438,0.885165810585022,0.07747344672679901,3.1511566638946533,9.973038673400879,17.947967529296875,0.003115277737379074,1.249999968422344e-05
Retinexformer__log_ratio_raw,Retinexformer (log_ratio_raw),external field-aware adapter,Retinexformer,real,log_ratio_raw,00715,00715,field_aware_adapter,"log_luminance_ratio(pred,low) vs log_luminance_ratio(high,low)",0.0,/home/user/a1_rlef_project/experiments/p4_official_baselines/retinexformer/results/LOL_v2_real/RetinexFormer_LOL_v2_real/LOL_v2_real/low00715.png,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Low/low00715.png,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Normal/normal00715.png,400,600,0.1068812603040288,0.10637118999780584,0.052142060751095176,0.9623357342943438,2.0698530044330905,2.1219950651841857,0.4739836238794602,0.5174491781520217,28.079721450805664,0.8891375660896301,0.06454943865537643,3.1414666175842285,9.975543975830078,18.104177474975586,0.002779166679829359,1.5277777492883615e-05
Retinexformer__log_ratio_raw,Retinexformer (log_ratio_raw),external field-aware adapter,Retinexformer,real,log_ratio_raw,00716,00716,field_aware_adapter,"log_luminance_ratio(pred,low) vs log_luminance_ratio(high,low)",0.0,/home/user/a1_rlef_project/experiments/p4_official_baselines/retinexformer/results/LOL_v2_real/RetinexFormer_LOL_v2_real/LOL_v2_real/low00716.png,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Low/low00716.png,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Normal/normal00716.png,400,600,0.10205643947745363,0.03951896412891322,0.10105898335352537,0.9794307129851805,1.4777616230803232,1.5788206064338486,0.27393672807380737,0.28080759159208607,25.696815490722656,0.9206768870353699,0.09754129499197006,2.305438280105591,8.855802536010742,16.841012954711914,4.305555557948537e-05,0.0
Retinexformer__log_ratio_raw,Retinexformer (log_ratio_raw),external field-aware adapter,Retinexformer,real,log_ratio_raw,00717,00717,field_aware_adapter,"log_luminance_ratio(pred,low) vs log_luminance_ratio(high,low)",0.0,/home/user/a1_rlef_project/experiments/p4_official_baselines/retinexformer/results/LOL_v2_real/RetinexFormer_LOL_v2_real/LOL_v2_real/low00717.png,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Low/low00717.png,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Normal/normal00717.png,400,600,0.3396081206018726,0.08497381709340508,0.3393912673011421,0.9877193706571309,2.410788882963856,2.750180150264998,0.4788282256193422,0.5532783883524901,18.501216888427734,0.8367002606391907,0.3317473828792572,3.060553789138794,7.219509601593018,11.281707763671875,0.0,0.0
Retinexformer__log_ratio_raw,Retinexformer (log_ratio_raw),external field-aware adapter,Retinexformer,real,log_ratio_raw,00718,00718,field_aware_adapter,"log_luminance_ratio(pred,low) vs log_luminance_ratio(high,low)",0.0,/home/user/a1_rlef_project/experiments/p4_official_baselines/retinexformer/results/LOL_v2_real/RetinexFormer_LOL_v2_real/LOL_v2_real/low00718.png,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Low/low00718.png,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Normal/normal00718.png,400,600,0.33969132962328147,0.20502443908275064,0.3385744815821643,0.46368625543406267,0.9937319427635152,1.3323064243456795,0.33761310952874324,0.39260703755842896,19.675811767578125,0.8277904391288757,0.3096059560775757,1.7493128776550293,10.365657806396484,9.31015396118164,3.333333370392211e-05,0.014958333224058151
Retinexformer__log_ratio_raw,Retinexformer (log_ratio_raw),external field-aware adapter,Retinexformer,real,log_ratio_raw,00719,00719,field_aware_adapter,"log_luminance_ratio(pred,low) vs log_luminance_ratio(high,low)",0.0,/home/user/a1_rlef_project/experiments/p4_official_baselines/retinexformer/results/LOL_v2_real/RetinexFormer_LOL_v2_real/LOL_v2_real/low00719.png,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Low/low00719.png,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Normal/normal00719.png,400,600,0.3420946246155188,0.20441562757015083,0.34109444457596405,0.4711034785460654,0.9952269434839487,1.3363213880599127,0.3376164221380459,0.3925531048674775,19.651668548583984,0.8300409913063049,0.3130413889884949,1.7511587142944336,10.358469009399414,9.29319953918457,2.7777778086601757e-05,0.01493055559694767
Retinexformer__log_ratio_raw,Retinexformer (log_ratio_raw),external field-aware adapter,Retinexformer,real,log_ratio_raw,00720,00720,field_aware_adapter,"log_luminance_ratio(pred,low) vs log_luminance_ratio(high,low)",0.0,/home/user/a1_rlef_project/experiments/p4_official_baselines/retinexformer/results/LOL_v2_real/RetinexFormer_LOL_v2_real/LOL_v2_real/low00720.png,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Low/low00720.png,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Normal/normal00720.png,400,600,0.1792390480130911,0.07183815812104385,0.16967809535562983,0.9834267201859581,2.3852904114251334,2.2156123160695036,0.4743552154168828,0.5185710385441896,21.71148109436035,0.8905618190765381,0.17766806483268738,3.9700546264648438,11.094633102416992,10.61684799194336,4.0277776861330494e-05,8.472222543787211e-05
