variant_id,display,role,seed,e_shape,dataset,sample_index,name,psnr,ssim,lee,nai,input_psnr,identity_drop,q_ece,over,under,A_mean,Q_mean,mu_E,E_MAE,E_MAE_aligned,S_MAE,Gauge_MAE,S_corr,E_corr,mu_pred,mu_gt
M4J,M4J joint,joint_baseline,3407,,uefb,63,test_00063,15.883606910705566,0.8682861328125,0.24192051589488983,1.169233798980713,11.780017852783203,4.103589057922363,0.34245675802230835,0.0,0.0,0.30520009994506836,1.0,0.42788806557655334,0.21575051546096802,0.18216469883918762,0.18216469883918762,0.16120538115501404,0.6606838703155518,0.6606838703155518,0.42788806557655334,0.5890934467315674
M4J,M4J joint,joint_baseline,3407,,real,0,low00690,23.58953094482422,0.8399158120155334,0.09938588738441467,2.569875478744507,8.091463088989258,15.498067855834961,0.5365580916404724,4.166666622040793e-05,0.0,0.5335524082183838,1.0,1.8627257347106934,0.40726378560066223,0.340846985578537,0.340846985578537,0.3829754590988159,0.5576296448707581,0.5576296448707581,1.8627256155014038,2.2457010746002197
M4J,M4J joint,joint_baseline,3407,,real,1,low00691,23.26124382019043,0.817439615726471,0.10087256133556366,2.5609145164489746,8.088340759277344,15.172903060913086,0.5037716627120972,4.583333429764025e-05,0.0,0.5333092212677002,1.0,1.861233115196228,0.4144867956638336,0.3483138680458069,0.3483138680458069,0.3876032829284668,0.5488130450248718,0.5488130450248718,1.8612332344055176,2.2488365173339844
M4J,M4J joint,joint_baseline,3407,,real,2,low00692,22.009124755859375,0.7892625331878662,0.0984201729297638,2.8517680168151855,7.771087646484375,14.238037109375,0.4177808463573456,0.0,0.0,0.5312716960906982,1.0,1.9318194389343262,0.6943787932395935,0.49960681796073914,0.49960681796073914,0.6883920431137085,0.5557988286018372,0.5557988286018372,1.9318195581436157,2.620211601257324
M4J,M4J joint,joint_baseline,3407,,real,3,low00693,22.198883056640625,0.7945231199264526,0.0990954339504242,2.862934112548828,7.793710708618164,14.405172348022461,0.41192325949668884,0.0,0.0,0.5312790274620056,1.0,1.9221255779266357,0.7117926478385925,0.498453825712204,0.498453825712204,0.7068932056427002,0.5944864749908447,0.5944864749908447,1.9221255779266357,2.629018783569336
M4J,M4J joint,joint_baseline,3407,,real,4,low00694,22.372758865356445,0.8215664029121399,0.0866108164191246,2.9376626014709473,7.230123996734619,15.142635345458984,0.43827441334724426,0.0,0.0,0.5495017170906067,1.0,1.9500532150268555,0.6645179986953735,0.5215264558792114,0.5215264558792114,0.6594017744064331,0.5950132012367249,0.5950132012367249,1.950053095817566,2.609454870223999
M4J,M4J joint,joint_baseline,3407,,real,5,low00695,22.38285255432129,0.8214470744132996,0.08636584877967834,2.936882495880127,7.228944778442383,15.153907775878906,0.4376029670238495,0.0,0.0,0.549691915512085,1.0,1.9514940977096558,0.6646567583084106,0.5216353535652161,0.5216353535652161,0.65975022315979,0.5939962863922119,0.5939962863922119,1.9514939785003662,2.6112442016601562
M4J,M4J joint,joint_baseline,3407,,real,6,low00696,17.415164947509766,0.7643044590950012,0.29816535115242004,2.9172439575195312,8.020806312561035,9.39435863494873,0.622734010219574,0.0,0.0,0.4609406888484955,1.0,1.928910493850708,1.276366949081421,0.6364031434059143,0.6364031434059143,1.2729508876800537,0.5732627511024475,0.5732627511024475,1.928910493850708,3.2018613815307617
M4J,M4J joint,joint_baseline,3407,,real,7,low00697,17.420833587646484,0.7603413462638855,0.29672205448150635,2.9179184436798096,8.019913673400879,9.400919914245605,0.61892169713974,0.0,0.0,0.461360901594162,1.0,1.930417537689209,1.271996259689331,0.6335710883140564,0.6335710883140564,1.2684122323989868,0.5739712715148926,0.5739712715148926,1.9304176568984985,3.1988298892974854
M4J,M4J joint,joint_baseline,3407,,real,8,low00698,21.8148136138916,0.8284388780593872,0.11360596120357513,3.0951082706451416,8.27793025970459,13.536883354187012,0.6415106654167175,0.0006194444722495973,0.0,0.5099942088127136,1.0,2.2140884399414062,0.7251887917518616,0.4156685471534729,0.4156685471534729,0.7144339084625244,0.366905152797699,0.366905152797699,2.214087963104248,2.9285218715667725
M4J,M4J joint,joint_baseline,3407,,real,9,low00699,21.73046875,0.8162907361984253,0.11346979439258575,3.115511655807495,8.28122329711914,13.44924545288086,0.618767499923706,0.0005986111355014145,0.0,0.5102565288543701,1.0,2.2114925384521484,0.725962221622467,0.42219278216362,0.42219278216362,0.714158296585083,0.38642698526382446,0.38642698526382446,2.2114925384521484,2.9256508350372314
M4J,M4J joint,joint_baseline,3407,,real,10,low00700,21.275232315063477,0.8081464767456055,0.15513576567173004,2.4352312088012695,9.812146186828613,11.463086128234863,0.5660799145698547,0.0010277777910232544,0.0,0.558522641658783,1.0,1.6197421550750732,0.18241077661514282,0.18387210369110107,0.18387210369110107,0.0066291093826293945,0.33839017152786255,0.33839017152786255,1.6197420358657837,1.626371145248413
M4J,M4J joint,joint_baseline,3407,,real,11,low00701,21.39824104309082,0.8166765570640564,0.15436965227127075,2.4338674545288086,9.811380386352539,11.586860656738281,0.5760616064071655,0.0010374999837949872,0.0,0.558329164981842,1.0,1.620383381843567,0.1805664747953415,0.1823839247226715,0.1823839247226715,0.0083082914352417,0.3447161614894867,0.3447161614894867,1.620383381843567,1.6286916732788086
M4J,M4J joint,joint_baseline,3407,,real,12,low00702,15.189203262329102,0.7701840996742249,0.34336763620376587,2.722675085067749,5.617922782897949,9.571280479431152,0.6961738467216492,0.0,0.0,0.5351218581199646,1.0,1.9614559412002563,0.9009495973587036,0.392891526222229,0.392891526222229,0.8998981714248657,0.747940719127655,0.747940719127655,1.9614557027816772,2.861353874206543
M4J,M4J joint,joint_baseline,3407,,real,13,low00703,15.153451919555664,0.7691105008125305,0.345680832862854,2.7206296920776367,5.615711212158203,9.537740707397461,0.697407603263855,0.0,0.0,0.5346246957778931,1.0,1.9616715908050537,0.9063177108764648,0.3952399492263794,0.3952399492263794,0.9052188396453857,0.7444496154785156,0.7444496154785156,1.9616715908050537,2.8668904304504395
M4J,M4J joint,joint_baseline,3407,,real,14,low00704,15.161663055419922,0.7684762477874756,0.3437405824661255,2.7449231147766113,5.606912612915039,9.554750442504883,0.6951882243156433,0.0,0.0,0.5351496338844299,1.0,1.9708614349365234,0.9100186824798584,0.39617258310317993,0.39617258310317993,0.9089505672454834,0.7428510785102844,0.7428510785102844,1.9708614349365234,2.879812002182007
M4J,M4J joint,joint_baseline,3407,,real,15,low00705,18.006946563720703,0.791325032711029,0.2328922152519226,2.823732614517212,6.116506576538086,11.890439987182617,0.6566634178161621,0.0,0.0,0.5495938658714294,1.0,2.1594929695129395,0.8454045057296753,0.39635953307151794,0.39635953307151794,0.84527587890625,0.6872126460075378,0.6872126460075378,2.1594929695129395,3.0047688484191895
M4J,M4J joint,joint_baseline,3407,,real,16,low00706,18.029443740844727,0.7924923896789551,0.23882903158664703,2.8450610637664795,6.128640174865723,11.900803565979004,0.6605085730552673,0.0,0.0,0.5489612221717834,1.0,2.1553807258605957,0.8965424299240112,0.42346835136413574,0.42346835136413574,0.8964314460754395,0.6879259943962097,0.6879259943962097,2.1553807258605957,3.051812171936035
M4J,M4J joint,joint_baseline,3407,,real,17,low00707,18.121076583862305,0.7925810217857361,0.227216437458992,2.8329575061798096,6.114876747131348,12.006199836730957,0.6494361758232117,0.0,0.0,0.5510804057121277,1.0,2.1647915840148926,0.8422489762306213,0.39219018816947937,0.39219018816947937,0.8421251773834229,0.6864684820175171,0.6864684820175171,2.1647915840148926,3.0069167613983154
M4J,M4J joint,joint_baseline,3407,,real,18,low00708,21.529067993164062,0.8193809390068054,0.1484096199274063,2.130434513092041,9.131061553955078,12.398006439208984,0.6252503991127014,0.0,0.0,0.4777986407279968,1.0,1.685235619544983,0.70333331823349,0.3665902316570282,0.3665902316570282,0.678123950958252,0.33778148889541626,0.33778148889541626,1.6852357387542725,2.3633596897125244
M4J,M4J joint,joint_baseline,3407,,real,19,low00709,21.95136070251465,0.8250824809074402,0.13422924280166626,2.1329562664031982,9.19371509552002,12.757645606994629,0.6158790588378906,0.0,0.0,0.48014551401138306,1.0,1.670921802520752,0.663560688495636,0.35592103004455566,0.35592103004455566,0.6379536390304565,0.3459498882293701,0.3459498882293701,1.6709219217300415,2.308875560760498
M4J,M4J joint,joint_baseline,3407,,real,20,low00710,13.753376007080078,0.7813808917999268,0.5426912903785706,1.5516932010650635,7.812274932861328,5.94110107421875,0.6886941194534302,0.0,0.0,0.41428178548812866,1.0,0.9884088039398193,0.7722331881523132,0.31110045313835144,0.31110045313835144,0.7577740550041199,0.7755047678947449,0.7755047678947449,0.9884088635444641,1.746182918548584
M4J,M4J joint,joint_baseline,3407,,real,21,low00711,13.749289512634277,0.781209409236908,0.5434079766273499,1.5518397092819214,7.804438591003418,5.944850921630859,0.6877522468566895,0.0,0.0,0.4144488275051117,1.0,0.9901605844497681,0.7743548154830933,0.3119770884513855,0.3119770884513855,0.7598245143890381,0.7748923301696777,0.7748923301696777,0.9901605844497681,1.7499850988388062
M4J,M4J joint,joint_baseline,3407,,real,22,low00712,20.513259887695312,0.9120357632637024,0.14362545311450958,1.7833008766174316,6.72395133972168,13.789308547973633,0.678451418876648,0.0,0.0,0.5785483717918396,1.0,1.4143552780151367,0.22715380787849426,0.16138668358325958,0.16138668358325958,0.2098163366317749,0.5901744365692139,0.5901744365692139,1.4143552780151367,1.6241716146469116
M4J,M4J joint,joint_baseline,3407,,real,23,low00713,20.62763214111328,0.9123247265815735,0.14044427871704102,1.7758733034133911,6.747154235839844,13.880477905273438,0.6741585731506348,0.0,0.0,0.5789691209793091,1.0,1.4108110666275024,0.22063101828098297,0.15937426686286926,0.15937426686286926,0.20303106307983398,0.5966824293136597,0.5966824293136597,1.410811185836792,1.613842248916626
M4J,M4J joint,joint_baseline,3407,,real,24,low00714,22.32210922241211,0.7852818369865417,0.12300725281238556,2.1279170513153076,9.973039627075195,12.349069595336914,0.45894134044647217,0.0,0.0,0.4623335301876068,1.0,1.578397512435913,0.670598566532135,0.4456048309803009,0.4456048309803009,0.6399422883987427,0.45157358050346375,0.45157358050346375,1.5783973932266235,2.218339681625366
M4J,M4J joint,joint_baseline,3407,,real,25,low00715,22.33278465270996,0.7891823053359985,0.11505087465047836,2.1037864685058594,9.975543022155762,12.3572416305542,0.46580958366394043,0.0,0.0,0.4638085663318634,1.0,1.581756353378296,0.6437503695487976,0.4403902292251587,0.4403902292251587,0.6116496324539185,0.4366641044616699,0.4366641044616699,1.5817562341690063,2.193405866622925
M4J,M4J joint,joint_baseline,3407,,real,26,low00716,20.531015396118164,0.896481454372406,0.17303703725337982,1.933971643447876,8.855802536010742,11.675212860107422,0.38894540071487427,0.0,0.0,0.4933967888355255,1.0,1.2563914060592651,0.3671741187572479,0.1839716136455536,0.1839716136455536,0.3392336368560791,0.7151385545730591,0.7151385545730591,1.2563914060592651,1.5956250429153442
M4J,M4J joint,joint_baseline,3407,,real,27,low00717,13.734845161437988,0.7052065134048462,0.6065341234207153,2.1893246173858643,7.219509601593018,6.515335559844971,0.7183656096458435,0.0,0.0,0.4300283193588257,1.0,1.5434792041778564,1.2934521436691284,0.449630469083786,0.449630469083786,1.290975570678711,0.6450211405754089,0.6450211405754089,1.5434792041778564,2.8344547748565674
M4J,M4J joint,joint_baseline,3407,,real,28,low00718,18.854692459106445,0.8413995504379272,0.16635586321353912,1.415012240409851,10.365657806396484,8.489034652709961,0.2819826900959015,5.555555617320351e-06,0.0,0.4151158928871155,1.0,0.9743950366973877,0.4017683267593384,0.27634626626968384,0.27634626626968384,0.39212286472320557,0.6229593753814697,0.6229593753814697,0.9743950366973877,1.3665179014205933
M4J,M4J joint,joint_baseline,3407,,real,29,low00719,18.90447998046875,0.8433871865272522,0.1675862818956375,1.4198886156082153,10.358469009399414,8.546010971069336,0.28251543641090393,4.1666667129902635e-06,0.0,0.4153882563114166,1.0,0.9756670594215393,0.4050435721874237,0.276876837015152,0.276876837015152,0.3954620957374573,0.6271113157272339,0.6271113157272339,0.9756670594215393,1.3711291551589966
M4J,M4J joint,joint_baseline,3407,,real,30,low00720,19.97455406188965,0.8431438207626343,0.27198341488838196,3.0237996578216553,11.094635009765625,8.879919052124023,0.5876591205596924,0.0,0.0,0.5380169153213501,1.0,1.96976637840271,0.41832301020622253,0.4360915422439575,0.4360915422439575,0.307786226272583,0.5945083498954773,0.5945083498954773,1.96976637840271,2.277552604675293
M4J,M4J joint,joint_baseline,3407,,real,31,low00721,19.956138610839844,0.8424620628356934,0.27335795760154724,3.0020384788513184,11.064291000366211,8.891847610473633,0.586936354637146,0.0,0.0,0.5380492806434631,1.0,1.9789780378341675,0.40974947810173035,0.4310839772224426,0.4310839772224426,0.28597748279571533,0.5708041191101074,0.5708041191101074,1.9789780378341675,2.264955520629883
M4J,M4J joint,joint_baseline,3407,,real,32,low00722,17.72279167175293,0.7864482998847961,0.32508552074432373,2.423814535140991,12.703939437866211,5.018852233886719,0.5753872394561768,0.0,0.0,0.533828854560852,1.0,1.5765745639801025,0.23579585552215576,0.21257242560386658,0.21257242560386658,0.05594658851623535,0.471916526556015,0.471916526556015,1.576574683189392,1.5206280946731567
M4J,M4J joint,joint_baseline,3407,,real,33,low00723,17.7054443359375,0.7854976058006287,0.3243488669395447,2.436034679412842,12.741138458251953,4.964305877685547,0.5759234428405762,0.0,0.0,0.5335564017295837,1.0,1.5656116008758545,0.23423144221305847,0.2175195962190628,0.2175195962190628,0.041588544845581055,0.4782826602458954,0.4782826602458954,1.565611481666565,1.5240229368209839
M4J,M4J joint,joint_baseline,3407,,real,34,low00724,19.002859115600586,0.7253616452217102,0.2947937846183777,2.1582157611846924,12.644638061523438,6.358221054077148,0.5377340316772461,0.0,0.0,0.5182663202285767,1.0,1.7137869596481323,0.2314397096633911,0.23464320600032806,0.23464320600032806,0.025508642196655273,0.5521882176399231,0.5521882176399231,1.7137869596481323,1.7392956018447876
M4J,M4J joint,joint_baseline,3407,,real,35,low00725,18.760944366455078,0.7354147434234619,0.3071548342704773,2.1419615745544434,12.715693473815918,6.04525089263916,0.5473511815071106,0.0,0.0,0.5206032395362854,1.0,1.7019730806350708,0.2226783186197281,0.22306449711322784,0.22306449711322784,0.0023812055587768555,0.5590090751647949,0.5590090751647949,1.7019729614257812,1.704354166984558
M4J,M4J joint,joint_baseline,3407,,real,36,low00726,12.642556190490723,0.6635056734085083,0.5237629413604736,2.0912041664123535,12.34040355682373,0.3021526336669922,0.7559131383895874,0.0,0.0,0.626484751701355,1.0,1.7726385593414307,0.4039905071258545,0.09355641901493073,0.09355641901493073,0.39526987075805664,0.4749784767627716,0.4749784767627716,1.7726385593414307,1.377368688583374
M4J,M4J joint,joint_baseline,3407,,real,37,low00727,12.861248016357422,0.6689311861991882,0.5118435621261597,2.120532512664795,12.275411605834961,0.5858364105224609,0.7479583024978638,0.0,0.0,0.6231799721717834,1.0,1.7811737060546875,0.38941580057144165,0.11340966075658798,0.11340966075658798,0.37105047702789307,0.5039709210395813,0.5039709210395813,1.7811737060546875,1.4101232290267944
M4J,M4J joint,joint_baseline,3407,,real,38,low00728,12.850114822387695,0.6447804570198059,0.5110604763031006,2.1239967346191406,12.245050430297852,0.6050643920898438,0.7379752397537231,0.0,0.0,0.62298583984375,1.0,1.7824795246124268,0.3968643546104431,0.14344912767410278,0.14344912767410278,0.3690519332885742,0.44842788577079773,0.44842788577079773,1.7824794054031372,1.413427472114563
M4J,M4J joint,joint_baseline,3407,,real,39,low00729,20.62882423400879,0.8882377743721008,0.22163502871990204,1.7365777492523193,11.881597518920898,8.74722671508789,0.6139567494392395,0.0,0.0,0.5308476686477661,1.0,1.2569489479064941,0.19467823207378387,0.09526902437210083,0.09526902437210083,0.17137587070465088,0.5330022573471069,0.5330022573471069,1.2569490671157837,1.0855731964111328
M4J,M4J joint,joint_baseline,3407,,real,40,low00730,21.15598487854004,0.8942387104034424,0.205231174826622,1.7355912923812866,11.857701301574707,9.298283576965332,0.5954338312149048,0.0,0.0,0.5270089507102966,1.0,1.2537184953689575,0.18713289499282837,0.10554546117782593,0.10554546117782593,0.1503657102584839,0.538448691368103,0.538448691368103,1.2537184953689575,1.1033527851104736
M4J,M4J joint,joint_baseline,3407,,real,41,low00731,18.865619659423828,0.8474158048629761,0.2835060954093933,2.1956050395965576,10.509566307067871,8.356053352355957,0.6336202621459961,0.0,0.0,0.5789073705673218,1.0,1.5421677827835083,0.19303348660469055,0.11884134262800217,0.11884134262800217,0.13643324375152588,0.6226558089256287,0.6226558089256287,1.5421677827835083,1.4057345390319824
M4J,M4J joint,joint_baseline,3407,,real,42,low00732,19.51606559753418,0.8532519936561584,0.2574689984321594,2.19801926612854,10.475532531738281,9.040533065795898,0.6094992160797119,0.0,0.0,0.5719689130783081,1.0,1.5347907543182373,0.19850537180900574,0.15146605670452118,0.15146605670452118,0.09656226634979248,0.5961294174194336,0.5961294174194336,1.5347908735275269,1.4382286071777344
M4J,M4J joint,joint_baseline,3407,,real,43,low00733,20.412090301513672,0.8690476417541504,0.22520482540130615,2.0477294921875,10.456794738769531,9.95529556274414,0.5243175625801086,0.0,0.0,0.5691924691200256,1.0,1.5110927820205688,0.2013072967529297,0.15262967348098755,0.15262967348098755,0.08799707889556885,0.4281460642814636,0.4281460642814636,1.5110929012298584,1.4230958223342896
M4J,M4J joint,joint_baseline,3407,,real,44,low00734,20.406227111816406,0.8693692684173584,0.22528457641601562,2.042609453201294,10.485520362854004,9.920706748962402,0.521859884262085,0.0,0.0,0.5684099197387695,1.0,1.504852056503296,0.2012023776769638,0.14964579045772552,0.14964579045772552,0.0924522876739502,0.42420047521591187,0.42420047521591187,1.504852056503296,1.4123997688293457
M4J,M4J joint,joint_baseline,3407,,real,45,low00735,22.956941604614258,0.8250261545181274,0.1357027143239975,1.6706516742706299,9.612948417663574,13.343993186950684,0.46638721227645874,0.0,0.0,0.4716302156448364,1.0,1.3487886190414429,0.44409656524658203,0.3153676986694336,0.3153676986694336,0.4287385940551758,0.705866277217865,0.705866277217865,1.3487884998321533,1.777527093887329
M4J,M4J joint,joint_baseline,3407,,real,46,low00736,22.967342376708984,0.8276572227478027,0.1361597180366516,1.6712218523025513,9.613710403442383,13.353631973266602,0.4666830599308014,0.0,0.0,0.47151878476142883,1.0,1.3488702774047852,0.44513803720474243,0.3137320280075073,0.3137320280075073,0.4296001195907593,0.6993911266326904,0.6993911266326904,1.3488701581954956,1.7784702777862549
M4J,M4J joint,joint_baseline,3407,,real,47,low00737,17.627599716186523,0.8086148500442505,0.3046933710575104,2.165008544921875,9.961796760559082,7.665802955627441,0.7392173409461975,0.0,0.0,0.6051043272018433,1.0,1.7145558595657349,0.19434854388237,0.13951992988586426,0.13951992988586426,0.09980654716491699,0.5808214545249939,0.5808214545249939,1.7145557403564453,1.6147491931915283
M4J,M4J joint,joint_baseline,3407,,real,48,low00738,18.432697296142578,0.8186526298522949,0.27309608459472656,2.176455497741699,9.897170066833496,8.535527229309082,0.7173898220062256,0.0,0.0,0.5969814658164978,1.0,1.712112545967102,0.20181842148303986,0.18046429753303528,0.18046429753303528,0.04241466522216797,0.5855844616889954,0.5855844616889954,1.712112545967102,1.669697880744934
M4J,M4J joint,joint_baseline,3407,,real,49,low00739,23.907981872558594,0.8135184049606323,0.02612849697470665,2.9958951473236084,8.357041358947754,15.55094051361084,0.48315998911857605,0.0,0.0,0.5415222644805908,1.0,2.166468620300293,0.529827892780304,0.3950173556804657,0.3950173556804657,0.5258922576904297,0.678343653678894,0.678343653678894,2.166468620300293,2.6923608779907227
M4J,M4J joint,joint_baseline,3407,,real,50,low00740,23.889488220214844,0.8115805387496948,0.02617616020143032,3.004662275314331,8.350849151611328,15.538639068603516,0.4830615222454071,0.0,0.0,0.5411362648010254,1.0,2.1698813438415527,0.5334899425506592,0.39665308594703674,0.39665308594703674,0.5296533107757568,0.6773344874382019,0.6773344874382019,2.169881582260132,2.6995348930358887
M4J,M4J joint,joint_baseline,3407,,real,51,low00741,18.39497947692871,0.8181191682815552,0.2809978723526001,2.373994827270508,10.032108306884766,8.362871170043945,0.7247135639190674,3.4722223062999547e-05,0.0,0.5939691662788391,1.0,1.7763134241104126,0.13594509661197662,0.12721151113510132,0.12721151113510132,0.02926170825958252,0.4765409827232361,0.4765409827232361,1.776313304901123,1.7470515966415405
M4J,M4J joint,joint_baseline,3407,,real,52,low00742,23.114036560058594,0.7912827134132385,0.07149196416139603,3.025749444961548,8.653641700744629,14.460394859313965,0.541175127029419,2.7777778086601757e-05,0.0,0.5451639294624329,1.0,2.4326236248016357,0.6686348915100098,0.32436472177505493,0.32436472177505493,0.662956953048706,0.41753944754600525,0.41753944754600525,2.4326233863830566,3.0955803394317627
M4J,M4J joint,joint_baseline,3407,,real,53,low00743,19.261520385742188,0.8453357815742493,0.22962939739227295,2.241610527038574,10.466339111328125,8.795181274414062,0.5722647309303284,0.00019027777307201177,0.0,0.5705075860023499,1.0,1.7149074077606201,0.20986038446426392,0.149959534406662,0.149959534406662,0.10770261287689209,0.11996397376060486,0.11996397376060486,1.7149072885513306,1.6072046756744385
M4J,M4J joint,joint_baseline,3407,,real,54,low00744,21.81352996826172,0.8305262923240662,0.15812499821186066,2.4573709964752197,9.755820274353027,12.057709693908691,0.5748208165168762,0.00019027777307201177,0.0,0.5620673298835754,1.0,1.9346675872802734,0.27306827902793884,0.32515057921409607,0.32515057921409607,0.17195534706115723,0.10886745154857635,0.10886745154857635,1.9346675872802734,2.1066229343414307
M4J,M4J joint,joint_baseline,3407,,real,55,low00745,22.103139877319336,0.7599597573280334,0.21402999758720398,1.444758653640747,9.641992568969727,12.46114730834961,0.4800175726413727,1.3888889043300878e-06,0.0,0.45390963554382324,1.0,1.410923957824707,0.41252437233924866,0.34136661887168884,0.34136661887168884,0.37677454948425293,0.34332406520843506,0.34332406520843506,1.410923957824707,1.78769850730896
M4J,M4J joint,joint_baseline,3407,,real,56,low00746,22.14118003845215,0.7548249363899231,0.20613212883472443,1.4445908069610596,9.613304138183594,12.527875900268555,0.47411131858825684,1.3888889043300878e-06,0.0,0.4558373689651489,1.0,1.4199779033660889,0.4071580171585083,0.3418843150138855,0.3418843150138855,0.3712165355682373,0.32811862230300903,0.32811862230300903,1.4199779033660889,1.7911944389343262
M4J,M4J joint,joint_baseline,3407,,real,57,low00747,25.383041381835938,0.8539659976959229,0.07722961902618408,2.0701828002929688,10.078391075134277,15.30465030670166,0.5301007628440857,0.0002597222337499261,0.0,0.5225597023963928,1.0,1.7927234172821045,0.3067608177661896,0.2429405301809311,0.2429405301809311,0.27654218673706055,0.18972092866897583,0.18972092866897583,1.7927234172821045,2.069265604019165
M4J,M4J joint,joint_baseline,3407,,real,58,low00748,25.499208450317383,0.8603789806365967,0.0779944434762001,2.082075834274292,10.099227905273438,15.399980545043945,0.5343002676963806,0.00025833334075286984,0.0,0.52198725938797,1.0,1.7841451168060303,0.3122365176677704,0.2449990212917328,0.2449990212917328,0.28211259841918945,0.2151569277048111,0.2151569277048111,1.7841451168060303,2.0662577152252197
M4J,M4J joint,joint_baseline,3407,,real,59,low00749,24.362173080444336,0.829133152961731,0.08095177263021469,2.336103677749634,9.302178382873535,15.0599946975708,0.49130767583847046,0.0,0.0,0.5516933798789978,1.0,1.9442453384399414,0.2561784088611603,0.19902366399765015,0.19902366399765015,0.2198336124420166,0.2364974170923233,0.2364974170923233,1.9442453384399414,2.164078950881958
M4J,M4J joint,joint_baseline,3407,,real,60,low00750,25.993595123291016,0.8153957724571228,0.04921713471412659,2.378134250640869,9.169661521911621,16.823932647705078,0.4300287663936615,0.0,0.0,0.5411809086799622,1.0,1.9666054248809814,0.3567616641521454,0.2519623935222626,0.2519623935222626,0.3272517919540405,0.2653956115245819,0.2653956115245819,1.966605544090271,2.2938573360443115
M4J,M4J joint,joint_baseline,3407,,real,61,low00751,23.062393188476562,0.8248599171638489,0.13495586812496185,2.72216534614563,10.326269149780273,12.736124038696289,0.5300672650337219,0.0,0.0,0.5299837589263916,1.0,2.0833914279937744,0.3495999276638031,0.31952640414237976,0.31952640414237976,0.2873554229736328,0.5212509036064148,0.5212509036064148,2.0833916664123535,2.3707470893859863
M4J,M4J joint,joint_baseline,3407,,real,62,low00752,21.913528442382812,0.8187998533248901,0.17814628779888153,2.6721386909484863,10.41917896270752,11.494349479675293,0.6263463497161865,0.0,0.0,0.5360453724861145,1.0,2.071037530899048,0.29312461614608765,0.2796356678009033,0.2796356678009033,0.214735746383667,0.3101128935813904,0.3101128935813904,2.0710372924804688,2.2857730388641357
M4J,M4J joint,joint_baseline,3407,,real,63,low00753,13.159151077270508,0.706184983253479,0.621494710445404,2.7218592166900635,12.111149787902832,1.0480012893676758,0.8059718608856201,0.0,0.0,0.60797119140625,1.0,2.1666011810302734,0.3194977939128876,0.24111728370189667,0.24111728370189667,0.16865527629852295,0.6739338040351868,0.6739338040351868,2.1666011810302734,1.9979459047317505
M4J,M4J joint,joint_baseline,3407,,synthetic,0,r00816405t,14.827192306518555,0.6913169622421265,0.4581378996372223,1.4142777919769287,8.057144165039062,6.770048141479492,0.605864405632019,0.00011076750524807721,0.0,0.4380721151828766,1.0,1.2199957370758057,0.7113467454910278,0.38149261474609375,0.38149261474609375,0.637832760810852,0.5192781686782837,0.5192781686782837,1.2199956178665161,1.8578283786773682
M4J,M4J joint,joint_baseline,3407,,synthetic,1,r00869422t,15.615448951721191,0.6706059575080872,0.5788329243659973,1.4302361011505127,10.488981246948242,5.126467704772949,0.6838435530662537,2.260561359435087e-06,0.0,0.34177276492118835,1.0,1.1378787755966187,1.0138025283813477,0.44056347012519836,0.44056347012519836,0.9295152425765991,0.34932494163513184,0.34932494163513184,1.1378787755966187,2.0673940181732178
M4J,M4J joint,joint_baseline,3407,,synthetic,2,r00879054t,10.244024276733398,0.5910507440567017,0.8893214464187622,1.1657284498214722,7.052917957305908,3.1911063194274902,0.6530329585075378,0.0,0.0,0.36229678988456726,1.0,0.7920315265655518,1.2507140636444092,0.8270589113235474,0.8270589113235474,1.127001404762268,0.5852189660072327,0.5852189660072327,0.7920316457748413,1.9190330505371094
M4J,M4J joint,joint_baseline,3407,,synthetic,3,r01058910t,20.483165740966797,0.9616488814353943,0.20504754781723022,0.99318927526474,26.53268051147461,-6.0495147705078125,0.7200192809104919,0.0,0.0,0.19941377639770508,1.0,0.11857624351978302,0.20777106285095215,0.11925884336233139,0.11925884336233139,0.16581054031848907,-0.24711962044239044,-0.24711962044239044,0.11857607960700989,-0.04723445698618889
M4J,M4J joint,joint_baseline,3407,,synthetic,4,r01170470t,11.23388385772705,0.6465960741043091,0.6959235072135925,0.9638291001319885,8.236793518066406,2.9970903396606445,0.5920663475990295,0.0,0.0,0.33630937337875366,1.0,0.5577607154846191,1.1213232278823853,0.9692272543907166,0.9692272543907166,0.9962921738624573,-0.14425422251224518,-0.14425422251224518,0.5577607750892639,1.5540529489517212
M4J,M4J joint,joint_baseline,3407,,synthetic,5,r01474187t,15.184717178344727,0.8014287948608398,0.43083155155181885,0.9430263042449951,12.613774299621582,2.5709428787231445,0.7030532956123352,0.0,0.0,0.23317201435565948,1.0,0.3891144096851349,0.42668119072914124,0.28624287247657776,0.28624287247657776,0.320102334022522,-0.17644216120243073,-0.17644216120243073,0.3891145586967468,0.7092168927192688
M4J,M4J joint,joint_baseline,3407,,synthetic,6,r0150031ft,14.499358177185059,0.8243063688278198,0.3588245213031769,1.0363281965255737,8.535049438476562,5.964308738708496,0.6160715222358704,4.521122718870174e-06,0.0,0.4050476551055908,1.0,0.8238028287887573,0.5347688794136047,0.42429807782173157,0.42429807782173157,0.4959835410118103,0.17294010519981384,0.17294010519981384,0.8238027691841125,1.3197863101959229
