psnr,ssim,lee,nai,input_psnr,identity_drop,over,under,height,high_path,key,low_path,pred_path,width
21.14828872680664,0.902588963508606,0.1391969621181488,3.707458019256592,10.456794738769531,10.69149398803711,0.0,0.0,400,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Normal/normal00733.png,00733,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Low/low00733.png,/home/user/a1_rlef_project/experiments/p4_official_baselines/kindpp/results/real/LOLdataset/low00733_kindle_v2.png,600
21.11057472229004,0.9038428664207458,0.13751359283924103,3.6804630756378174,10.485520362854004,10.625054359436035,0.0,0.0,400,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Normal/normal00734.png,00734,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Low/low00734.png,/home/user/a1_rlef_project/experiments/p4_official_baselines/kindpp/results/real/LOLdataset/low00734_kindle_v2.png,600
22.400911331176758,0.8206716775894165,0.10026214271783829,4.065096855163574,9.612947463989258,12.7879638671875,0.0,0.0,400,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Normal/normal00735.png,00735,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Low/low00735.png,/home/user/a1_rlef_project/experiments/p4_official_baselines/kindpp/results/real/LOLdataset/low00735_kindle_v2.png,600
22.554548263549805,0.8303191661834717,0.10001203417778015,4.068760395050049,9.613709449768066,12.940838813781738,0.0,0.0,400,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Normal/normal00736.png,00736,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Low/low00736.png,/home/user/a1_rlef_project/experiments/p4_official_baselines/kindpp/results/real/LOLdataset/low00736_kindle_v2.png,600
27.39455795288086,0.886947751045227,0.06056732311844826,3.7901856899261475,9.961795806884766,17.432762145996094,0.0,0.0,400,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Normal/normal00737.png,00737,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Low/low00737.png,/home/user/a1_rlef_project/experiments/p4_official_baselines/kindpp/results/real/LOLdataset/low00737_kindle_v2.png,600
26.504859924316406,0.8832387328147888,0.07535640150308609,3.846482276916504,9.897171020507812,16.607688903808594,0.0,0.0,400,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Normal/normal00738.png,00738,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Low/low00738.png,/home/user/a1_rlef_project/experiments/p4_official_baselines/kindpp/results/real/LOLdataset/low00738_kindle_v2.png,600
16.491313934326172,0.8126481175422668,0.24289089441299438,7.4671831130981445,8.357040405273438,8.134273529052734,0.0,0.0,400,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Normal/normal00739.png,00739,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Low/low00739.png,/home/user/a1_rlef_project/experiments/p4_official_baselines/kindpp/results/real/LOLdataset/low00739_kindle_v2.png,600
18.803089141845703,0.8398779630661011,0.18981888890266418,6.472588062286377,8.350849151611328,10.452239990234375,0.0,0.0,400,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Normal/normal00740.png,00740,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Low/low00740.png,/home/user/a1_rlef_project/experiments/p4_official_baselines/kindpp/results/real/LOLdataset/low00740_kindle_v2.png,600
27.929460525512695,0.8886870741844177,0.061895906925201416,2.94142746925354,10.032106399536133,17.897354125976562,0.0,0.0,400,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Normal/normal00741.png,00741,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Low/low00741.png,/home/user/a1_rlef_project/experiments/p4_official_baselines/kindpp/results/real/LOLdataset/low00741_kindle_v2.png,600
23.402727127075195,0.8276188969612122,0.07986918836832047,3.6137585639953613,8.653641700744629,14.749085426330566,0.0,0.0,400,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Normal/normal00742.png,00742,/home/user/a1_rlef_project/data/LOL-v2/Real_captured/Test/Low/low00742.png,/home/user/a1_rlef_project/experiments/p4_official_baselines/kindpp/results/real/LOLdataset/low00742_kindle_v2.png,600
