index,name,perturbation,e_mae,s_mae,gauge_mae,mu_pred,mu_gt,s_corr,stratum,e_mean,e_std,low_mean,q_mean
24,test_00024,identity,0.0,0.0,0.0,0.5819385023753512,0.5819385023753512,0.9999999999999996,mixed_regular,0.5819385051727295,0.21434567868709564,0.2764653265476227,1.0
24,test_00024,global_shift_plus_0p5,0.49999999983970156,2.0275192733065772e-08,0.49999999983970156,1.0819385022150527,0.5819385023753512,0.9999999999999882,mixed_regular,0.5819385051727295,0.21434567868709564,0.2764653265476227,1.0
24,test_00024,global_shift_minus_0p5,0.5000000000038654,9.047124854832944e-11,0.5000000000038654,0.08193850237148581,0.5819385023753512,0.9999999999999992,mixed_regular,0.5819385051727295,0.21434567868709564,0.2764653265476227,1.0
24,test_00024,local_shape_distortion,0.20262202237722704,0.20262202237826393,6.662048690486699e-11,0.5819385024419717,0.5819385023753512,0.6307703546281186,mixed_regular,0.5819385051727295,0.21434567868709564,0.2764653265476227,1.0
24,test_00024,mixed_shift_plus_shape,0.49999999988972377,0.20262202285705325,0.4999999998888143,1.0819385022641654,0.5819385023753512,0.6307703548380692,mixed_regular,0.5819385051727295,0.21434567868709564,0.2764653265476227,1.0
25,test_00025,identity,0.0,0.0,0.0,0.14455227885548538,0.14455227885548538,0.9999999999999953,near_identity,0.1445522904396057,0.0575881265103817,0.4127986431121826,1.0
25,test_00025,global_shift_plus_0p5,0.49999999985709564,1.4881106753100726e-08,0.49999999985709564,0.644552278712581,0.14455227885548538,0.9999999999999469,near_identity,0.1445522904396057,0.0575881265103817,0.4127986431121826,1.0
25,test_00025,global_shift_minus_0p5,0.49999999999783995,7.098470967276116e-09,0.49999999999783995,-0.35544772114235457,0.14455227885548538,0.999999999999981,near_identity,0.1445522904396057,0.0575881265103817,0.4127986431121826,1.0
25,test_00025,local_shape_distortion,0.20262202250518158,0.2026220225053594,1.1425527191022411e-11,0.1445522788669109,0.14455227885548538,0.1744698258324909,near_identity,0.1445522904396057,0.0575881265103817,0.4127986431121826,1.0
25,test_00025,mixed_shift_plus_shape,0.49999999984572696,0.20262202259148157,0.49999999984572696,0.6445522787012123,0.14455227885548538,0.17446982635505545,near_identity,0.1445522904396057,0.0575881265103817,0.4127986431121826,1.0
26,test_00026,identity,0.0,0.0,0.0,1.1696289301562501,1.1696289301562501,0.9999999999999999,global_underexposed,1.1696289777755737,0.2967859208583832,0.21519507467746735,0.9593132734298706
26,test_00026,global_shift_plus_0p5,0.4999999998262865,1.1937597022004809e-08,0.4999999998262865,1.6696289299825366,1.1696289301562501,0.9999999999999943,global_underexposed,1.1696289777755737,0.2967859208583832,0.21519507467746735,0.9593132734298706
26,test_00026,global_shift_minus_0p5,0.5,0.0,0.5,0.6696289301562501,1.1696289301562501,0.9999999999999999,global_underexposed,1.1696289777755737,0.2967859208583832,0.21519507467746735,0.9593132734298706
26,test_00026,local_shape_distortion,0.2026220225529869,0.20262202255399897,6.502887117676437e-11,1.169628930221279,1.1696289301562501,0.7578087921915987,global_underexposed,1.1696289777755737,0.2967859208583832,0.21519507467746735,0.9593132734298706
26,test_00026,mixed_shift_plus_shape,0.5000000001336957,0.20262202333287524,0.5000000001336957,1.6696289302899459,1.1696289301562501,0.7578087922424034,global_underexposed,1.1696289777755737,0.2967859208583832,0.21519507467746735,0.9593132734298706
27,test_00027,identity,0.0,0.0,0.0,0.9522217797177746,0.9522217797177746,0.9999999999999999,global_underexposed,0.9522217512130737,0.4423474371433258,0.18936146795749664,1.0
27,test_00027,global_shift_plus_0p5,0.49999999995884536,1.5987287431407093e-08,0.49999999995884536,1.45222177967662,0.9522217797177746,0.999999999999997,global_underexposed,0.9522217512130737,0.4423474371433258,0.18936146795749664,1.0
27,test_00027,global_shift_minus_0p5,0.49999999999431566,1.2091665169133847e-10,0.49999999999431566,0.4522217797234589,0.9522217797177746,1.0000000000000002,global_underexposed,0.9522217512130737,0.4423474371433258,0.18936146795749664,1.0
27,test_00027,local_shape_distortion,0.202622022382684,0.20262202238391197,7.889866537880152e-11,0.9522217796388759,0.9522217797177746,0.8716374502435471,global_underexposed,0.9522217512130737,0.4423474371433258,0.18936146795749664,1.0
27,test_00027,mixed_shift_plus_shape,0.4999999998565272,0.202622022836702,0.49999999985288923,1.4522217795706638,0.9522217797177746,0.8716374501853124,global_underexposed,0.9522217512130737,0.4423474371433258,0.18936146795749664,1.0
28,test_00028,identity,0.0,0.0,0.0,2.287765657712953,2.287765657712953,0.9999999999999999,global_underexposed,2.2877655029296875,0.4106016755104065,0.11770080029964447,0.9465766549110413
28,test_00028,global_shift_plus_0p5,0.5000000002255547,1.6093014920670612e-08,0.5000000002255547,2.7877656579385075,2.287765657712953,0.9999999999999946,global_underexposed,2.2877655029296875,0.4106016755104065,0.11770080029964447,0.9465766549110413
28,test_00028,global_shift_minus_0p5,0.5,0.0,0.5,1.7877656577129528,2.287765657712953,0.9999999999999999,global_underexposed,2.2877655029296875,0.4106016755104065,0.11770080029964447,0.9465766549110413
28,test_00028,local_shape_distortion,0.2026220224061035,0.20262202241274235,4.2655301513150334e-10,2.287765658139506,2.287765657712953,0.8912368959453082,global_underexposed,2.2877655029296875,0.4106016755104065,0.11770080029964447,0.9465766549110413
28,test_00028,mixed_shift_plus_shape,0.5000000002946763,0.20262202243639071,0.5000000002946763,2.787765658007629,2.287765657712953,0.8912368955696417,global_underexposed,2.2877655029296875,0.4106016755104065,0.11770080029964447,0.9465766549110413
29,test_00029,identity,0.0,0.0,0.0,1.4278912013251102,1.4278912013251102,1.0,global_underexposed,1.4278910160064697,0.42312052845954895,0.1210625171661377,1.0
29,test_00029,global_shift_plus_0p5,0.5000000003356035,1.5758422677869532e-08,0.5000000003356035,1.9278912016607137,1.4278912013251102,0.9999999999999953,global_underexposed,1.4278910160064697,0.42312052845954895,0.1210625171661377,1.0
29,test_00029,global_shift_minus_0p5,0.5,0.0,0.5,0.9278912013251102,1.4278912013251102,1.0,global_underexposed,1.4278910160064697,0.42312052845954895,0.1210625171661377,1.0
29,test_00029,local_shape_distortion,0.20262202267713292,0.20262202267737356,1.546140993013978e-11,1.4278912013405716,1.4278912013251102,0.8472693708726264,global_underexposed,1.4278910160064697,0.42312052845954895,0.1210625171661377,1.0
29,test_00029,mixed_shift_plus_shape,0.5000000004629328,0.2026220227376927,0.5000000004629328,1.927891201788043,1.4278912013251102,0.8472693707959447,global_underexposed,1.4278910160064697,0.42312052845954895,0.1210625171661377,1.0
